"occurrenceID","basisofRecord","organismScope","catalogNumber","otherCatalogNumbers","eventID","scientificName","taxonRank","identifiedBy","identificationQualifier","identificationRemarks","organismRemarks","individualCount","institutionID","associatedMedia","lifestage","sex","preparations","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","supergenus","genus","subgenus","species","subspecies","locality","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","geoReferenceProtocol","year","month","day","maximumDepthInMeters","minimumDepthInMeters","recordedBy","samplingProtocol","habitatGeomorphologicalZone","habitatSubstrate","habitatBiotic","eventTime","verbatimCoordinates","eventMedia"
"BKON-2168",NA,"organism",NA,NA,"KANI053","Fabriciidae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turtleback Island",21.4615,-157.7756,100,"GPS",2017,5,30,NA,NA,"IZ team",NA,NA,NA,NA,NA,NA,NA
"BKON-2169",NA,"organism",NA,NA,"KANA027","Alpheus","Genus","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BKON-2170",NA,"organism",NA,NA,"KANI053","Terebellidae","Family","Paulay, Gustav",NA,NA,NA,2,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turtleback Island",21.4615,-157.7756,100,"GPS",2017,5,30,NA,NA,"IZ team",NA,NA,NA,NA,NA,NA,NA
"BKON-2171",NA,"organism",NA,NA,"KANI056","Clibanarius","Genus","Paulay, Gustav",NA,NA,NA,5,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kaneohe Marine Corps Base, near airfield",21.4521,-157.7776,100,"GPS",2017,5,30,1,0,"IZ team","hand","fringing reef","silt and rubble",NA,NA,NA,NA
"BKON-2172",NA,"organism",NA,NA,"KANI056","Zoanthus","Genus","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kaneohe Marine Corps Base, near airfield",21.4521,-157.7776,100,"GPS",2017,5,30,1,0,"IZ team","hand","fringing reef","silt and rubble",NA,NA,NA,NA
"BKON-2173",NA,"organism",NA,NA,"KANI056","Terebellidae","Family","Paulay, Gustav",NA,NA,"cluster of tubes",10,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kaneohe Marine Corps Base, near airfield",21.4521,-157.7776,100,"GPS",2017,5,30,1,0,"IZ team","hand","fringing reef","silt and rubble",NA,NA,NA,NA
"BKON-2174",NA,"organism",NA,NA,"KANI060","Ophionereis porrecta","Species","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"afternoon dive",21.466,-157.7635,100,"GPS",2017,5,30,6,3,"IZ team","hand",NA,NA,NA,NA,NA,NA
"BKON-2175",NA,"organism",NA,NA,"KANI055","Dardanus deformis","Species","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crash Boat Marker",21.449,-157.782,100,"GPS",2017,5,30,6,3,"IZ team","hand","silty bottom patch reef",NA,NA,NA,NA,NA
"BKON-2176",NA,"organism",NA,NA,"KANI055","Natica gualtieriana","Species","Paulay, Gustav",NA,NA,NA,2,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crash Boat Marker",21.449,-157.782,100,"GPS",2017,5,30,6,3,"IZ team","hand","silty bottom patch reef",NA,NA,NA,NA,NA
"BKON-2177",NA,"organism",NA,NA,"KANI060","Echinothrix diadema","Species","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"afternoon dive",21.466,-157.7635,100,"GPS",2017,5,30,6,3,"IZ team","hand",NA,NA,NA,NA,NA,NA
"BKON-2178",NA,"organism",NA,NA,"KANI051A","Etisus","Genus","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Bay, old pier",21.4253,-157.7846,100,"GPS",2017,5,29,2,0,"IZ team","sand sieving","silty fringing reef",NA,NA,NA,NA,NA
"BKON-2179",NA,"organism",NA,NA,"KANI055","Ptychodera","Genus","Paulay, Gustav","?",NA,"mini",1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crash Boat Marker",21.449,-157.782,100,"GPS",2017,5,30,6,3,"IZ team","hand","silty bottom patch reef",NA,NA,NA,NA,NA
"BKON-2180",NA,"organism",NA,NA,"KANI061","Capitellidae","Genus","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coconut Island, Sandy Beach",21.4349,-157.7871,100,"GPS",2017,5,30,1,0,"IZ team","sand sieving","sandy flat",NA,NA,NA,NA,NA
"BKON-2181",NA,"organism",NA,NA,"KANI062","Leptodius","Genus","Paulay, Gustav",NA,NA,"juv.",1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coconut Island, channel",21.4345,-157.7906,100,"GPS",2017,5,30,2,0,"IZ team","rubble sample",NA,NA,NA,NA,NA,NA
"BKON-2182",NA,"organism",NA,NA,"KANI062","Xanthidae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coconut Island, channel",21.4345,-157.7906,100,"GPS",2017,5,30,2,0,"IZ team","rubble sample",NA,NA,NA,NA,NA,NA
"BKON-2183",NA,"organism",NA,NA,"KANI062","Telmatactis?","Genus","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coconut Island, channel",21.4345,-157.7906,100,"GPS",2017,5,30,2,0,"IZ team","rubble sample",NA,NA,NA,NA,NA,NA
"BKON-2184",NA,"organism",NA,NA,"KANI062","Sipuncula","Phylum","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coconut Island, channel",21.4345,-157.7906,100,"GPS",2017,5,30,2,0,"IZ team","rubble sample",NA,NA,NA,NA,NA,NA
"BKON-2185",NA,"organism",NA,NA,"KANI058A","Salmoneus","Genus","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coconut Island, Sandy Beach",21.4349,-157.7871,100,"GPS",2017,5,30,1,0,"IZ team","yabby pump","sand flat, fringing reef",NA,NA,NA,NA,NA
"BKON-2186",NA,"organism",NA,NA,"KANI063","Parribacus antarcticus","Species","Paulay, Gustav",NA,NA,NA,2,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S of Kapapa Island",21.475,-157.7988,100,"GPS",2017,5,30,2,1,"IZ team","snorkel","limestone bench patchy coral and rubble",NA,NA,NA,NA,NA
"BKON-2187",NA,"organism",NA,NA,"KANI063","Conus ebraeus","Species","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S of Kapapa Island",21.475,-157.7988,100,"GPS",2017,5,30,2,1,"IZ team","snorkel","limestone bench patchy coral and rubble",NA,NA,NA,NA,NA
"BKON-2188",NA,"organism",NA,NA,"KANI058A","Lumbrineridae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coconut Island, Sandy Beach",21.4349,-157.7871,100,"GPS",2017,5,30,1,0,"IZ team","yabby pump","sand flat, fringing reef",NA,NA,NA,NA,NA
"BKON-2189",NA,"organism",NA,NA,"KANI058A","Orbiniidae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coconut Island, Sandy Beach",21.4349,-157.7871,100,"GPS",2017,5,30,1,0,"IZ team","yabby pump","sand flat, fringing reef",NA,NA,NA,NA,NA
"BKON-2190",NA,"organism",NA,NA,"KANI055","Terebellidae","Family","Paulay, Gustav",NA,NA,NA,2,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crash Boat Marker",21.449,-157.782,100,"GPS",2017,5,30,6,3,"IZ team","hand","silty bottom patch reef",NA,NA,NA,NA,NA
"BKON-2191",NA,"organism",NA,NA,"KANI060","Dardanus sanguinocarpus","Species","Paulay, Gustav",NA,NA,NA,1,"FLMNH","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"afternoon dive",21.466,-157.7635,100,"GPS",2017,5,30,6,3,"IZ team","hand",NA,NA,NA,NA,NA,NA
"BKON-2192",NA,"organism",NA,NA,"KANI060","Sabia conica","Genus","Paulay, Gustav",NA,NA,NA,10,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"afternoon dive",21.466,-157.7635,100,"GPS",2017,5,30,6,3,"IZ team","hand",NA,NA,NA,NA,NA,NA
"BKON-2193",NA,"organism",NA,NA,"KANI001","Cyclograpsus","Genus","Paulay, Gustav",NA,NA,NA,4,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coconut Island",21.4356,-157.7893,100,"GPS",2017,5,21,1,0,"IZ team","snorkel","sand flat, fringing reef",NA,NA,NA,NA,NA
"BKON-2194",NA,"organism",NA,NA,"KANI001","Cyclograpsus","Genus","Paulay, Gustav",NA,NA,"juv or sp 2",1,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coconut Island",21.4356,-157.7893,100,"GPS",2017,5,21,1,0,"IZ team","snorkel","sand flat, fringing reef",NA,NA,NA,NA,NA
"BKON-2195",NA,"organism",NA,NA,"KANI001","Panopeidae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coconut Island",21.4356,-157.7893,100,"GPS",2017,5,21,1,0,"IZ team","snorkel","sand flat, fringing reef",NA,NA,NA,NA,NA
"BKON-2196",NA,"organism",NA,NA,"KANI001","Panopeidae","Family","Paulay, Gustav",NA,NA,NA,2,"FLMNH","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coconut Island",21.4356,-157.7893,100,"GPS",2017,5,21,1,0,"IZ team","snorkel","sand flat, fringing reef",NA,NA,NA,NA,NA
"BKON-2197",NA,"organism",NA,NA,"KANI060","Pinnotheridae","Family","Paulay, Gustav",NA,NA,"female",1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"afternoon dive",21.466,-157.7635,100,"GPS",2017,5,30,6,3,"IZ team","hand",NA,NA,NA,NA,NA,NA
"BKON-2198",NA,"organism",NA,NA,"KANI060","Pinnotheridae","Family","Paulay, Gustav",NA,NA,"male",1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"afternoon dive",21.466,-157.7635,100,"GPS",2017,5,30,6,3,"IZ team","hand",NA,NA,NA,NA,NA,NA
"BKON-2199",NA,"organism",NA,NA,"KANI001","Laemodonta octanfracta?","Species","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coconut Island",21.4356,-157.7893,100,"GPS",2017,5,21,1,0,"IZ team","snorkel","sand flat, fringing reef",NA,NA,NA,NA,NA
"BKON-2200",NA,"organism",NA,NA,"KANI055","Sabellastarte","Genus","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crash Boat Marker",21.449,-157.782,100,"GPS",2017,5,30,6,3,"IZ team","hand","silty bottom patch reef",NA,NA,NA,NA,NA
"BKON-2201",NA,"organism",NA,NA,"KANI052","Xanthidae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sunken City",21.4357,-157.7923,100,"GPS",2017,5,29,2,0,"IZ team","hand","fringing reef",NA,NA,NA,NA,NA
"BKON-2202",NA,"organism",NA,NA,"KANI001","Xanthidae","Family","Paulay, Gustav",NA,NA,NA,3,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coconut Island",21.4356,-157.7893,100,"GPS",2017,5,21,1,0,"IZ team","snorkel","sand flat, fringing reef",NA,NA,NA,NA,NA
"BKON-2203",NA,"organism",NA,NA,"KANI001","Etisus electra?","Species","Paulay, Gustav",NA,NA,NA,1,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coconut Island",21.4356,-157.7893,100,"GPS",2017,5,21,1,0,"IZ team","snorkel","sand flat, fringing reef",NA,NA,NA,NA,NA
"BKON-2204",NA,"organism",NA,NA,"KANI001","Leptodius cf. exaratus","Species","Paulay, Gustav","cf.",NA,NA,5,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coconut Island",21.4356,-157.7893,100,"GPS",2017,5,21,1,0,"IZ team","snorkel","sand flat, fringing reef",NA,NA,NA,NA,NA
"BKON-2205",NA,"organism",NA,NA,"KANI001","Leptodius cf. exaratus","Species","Paulay, Gustav","cf.",NA,NA,6,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coconut Island",21.4356,-157.7893,100,"GPS",2017,5,21,1,0,"IZ team","snorkel","sand flat, fringing reef",NA,NA,NA,NA,NA
"BKON-2206",NA,"organism",NA,NA,"KANI001","Scylla serrata","Species","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coconut Island",21.4356,-157.7893,100,"GPS",2017,5,21,1,0,"IZ team","snorkel","sand flat, fringing reef",NA,NA,NA,NA,NA
"BKON-2207",NA,"organism",NA,NA,"KANI002","Scylla serrata","Species","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heeia State Park, N end of He'eia Fishpond",21.4399,-157.8095,100,"GPS",2017,5,21,1,0,"IZ team","hand","estuary",NA,NA,NA,NA,NA
"BKON-2208",NA,"organism",NA,NA,"KANI039A","Callianassidae","Family","Paulay, Gustav",NA,NA,"to BPBM, common, small",1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BKON-2209",NA,"organism",NA,NA,"KANI060","Halgerda tessellata","Species","Paulay, Gustav",NA,NA,"to BPBM",2,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"afternoon dive",21.466,-157.7635,100,"GPS",2017,5,30,6,3,"IZ team","hand",NA,NA,NA,NA,NA,NA
"BKON-2210",NA,"organism",NA,NA,"KANI048","Lumbrinereidae","Family","Paulay, Gustav",NA,NA,NA,2,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barrier reef rubble field, off Kepapa",21.4738,-157.7972,100,"GPS",2017,5,29,NA,2,"IZ team",NA,NA,NA,NA,NA,NA,NA
"BKON-2211",NA,"organism",NA,NA,"KANI056","Conus rattus","Species","Paulay, Gustav",NA,NA,"to BPBM (1)",2,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kaneohe Marine Corps Base, near airfield",21.4521,-157.7776,100,"GPS",2017,5,30,1,0,"IZ team","hand","fringing reef","silt and rubble",NA,NA,NA,NA
"BKON-2212",NA,"organism",NA,NA,"KANI058B","Ocypode ceratophthalma","Species","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BKON-2213",NA,"organism",NA,NA,"KANI056","Opheodesoma grisea","Species","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kaneohe Marine Corps Base, near airfield",21.4521,-157.7776,100,"GPS",2017,5,30,1,0,"IZ team","hand","fringing reef","silt and rubble",NA,NA,NA,NA
"BKON-2214",NA,"organism",NA,NA,"KANI060","Piscicolidae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"afternoon dive",21.466,-157.7635,100,"GPS",2017,5,30,6,3,"IZ team","hand",NA,NA,NA,NA,NA,NA
"BKON-2215",NA,"organism",NA,NA,"KANI060","Cerithium echinatum","Species","Paulay, Gustav",NA,NA,"Bishop Museum",1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"afternoon dive",21.466,-157.7635,100,"GPS",2017,5,30,6,3,"IZ team","hand",NA,NA,NA,NA,NA,NA
"BKON-2216",NA,"organism",NA,NA,"KANI062","Pycnogonida","Class","Paulay, Gustav",NA,NA,NA,1,"FLMNH","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coconut Island, channel",21.4345,-157.7906,100,"GPS",2017,5,30,2,0,"IZ team","rubble sample",NA,NA,NA,NA,NA,NA
"BKON-2217",NA,"organism",NA,NA,"KANI064B","Crucibulum spinosum","Species","Paulay, Gustav",NA,NA,NA,3,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BKON-2218",NA,"organism",NA,NA,"KANI064B","Crucibulum spinosum","Species","Paulay, Gustav",NA,NA,"Bishop Museum",2,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BKON-2219",NA,"organism",NA,NA,"KANI064B","Morula granulata","Species","Paulay, Gustav",NA,NA,"Bishop Museum",2,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BKON-2220",NA,"organism",NA,NA,"KANI064B","Holothuroidea","Superfamily","Paulay, Gustav",NA,NA,"Bishop Museum",2,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BKON-2221",NA,"organism",NA,NA,"KANI064B","Brachyura","Suborder","Paulay, Gustav",NA,NA,"Bishop Museum",1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BKON-2222",NA,"organism",NA,NA,"KANI064B","Pachygrapsus","Genus","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BKON-2223",NA,"organism",NA,NA,"KANI064B","Pilumnus","Genus","Paulay, Gustav",NA,NA,"long-leg",1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BKON-2224",NA,"organism",NA,NA,"KANI064A","Portunus","Genus","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coconut Island, old sewage treatment plant",21.4359,-157.7872,100,"GPS",2017,5,31,1,0,"IZ team","yabby pump","sand flat, fringing reef",NA,NA,NA,NA,NA
"BKON-2225",NA,"organism",NA,NA,"KANI065","Ophiocoma","Genus","Paulay, Gustav",NA,NA,"black/black, big ones there",2,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inside Kapapa",21.4745,-157.8018,100,"GPS",2017,5,31,2.5,2,"IZ team","hand",NA,NA,NA,NA,NA,NA
"BKON-2226",NA,"organism",NA,NA,"KANI059","Cypraea moneta","Species","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kaneohe Marine Corps Base",21.4515,-157.7777,100,"GPS",2017,5,30,5,0,"IZ team","snorkel","fringing reef",NA,NA,NA,NA,NA
"BKON-2227",NA,"organism",NA,NA,"KANI065","Gonodactylaceus falcatus","Species","Paulay, Gustav",NA,NA,"to BPBM",1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inside Kapapa",21.4745,-157.8018,100,"GPS",2017,5,31,2.5,2,"IZ team","hand",NA,NA,NA,NA,NA,NA
"BKON-2228",NA,"organism",NA,NA,"KANI065","Pilodius areolata","Species","Paulay, Gustav",NA,NA,"to BPBM",1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inside Kapapa",21.4745,-157.8018,100,"GPS",2017,5,31,2.5,2,"IZ team","hand",NA,NA,NA,NA,NA,NA
"BKON-2229",NA,"organism",NA,NA,"KANI065","Dolabrifera","Genus","Paulay, Gustav",NA,NA,"to BPBM",1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inside Kapapa",21.4745,-157.8018,100,"GPS",2017,5,31,2.5,2,"IZ team","hand",NA,NA,NA,NA,NA,NA
"BKON-2230",NA,"organism",NA,NA,"KANI065","Dolabrifera","Genus","Paulay, Gustav",NA,NA,NA,2,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inside Kapapa",21.4745,-157.8018,100,"GPS",2017,5,31,2.5,2,"IZ team","hand",NA,NA,NA,NA,NA,NA
"BKON-2231",NA,"organism",NA,NA,"KANEO006","Phallusia nigra","Species","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BKON-2232",NA,"organism",NA,NA,"KANEO006","Pyruidae","Family","Paulay, Gustav",NA,NA,"common, drab",1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BKON-2233",NA,"organism",NA,NA,"KANEO006","Pyruidae","Family","Paulay, Gustav",NA,NA,"common, drab",1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BKON-2234",NA,"organism",NA,NA,"KANEO006","Corella?","Genus","Paulay, Gustav","?",NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BKON-2235",NA,"organism",NA,NA,"KANEO006","Pyuridae","Family","Paulay, Gustav",NA,NA,"long siphon",1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BKON-2236",NA,"organism",NA,NA,"KANI065A","Amphipoda","Order","Paulay, Gustav",NA,NA,"1 sp., phenominally abundant",50,"FLMNH","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inside Kapapa",21.4745,-157.8018,100,"GPS",2017,5,31,2.5,2,"IZ team","sand sample",NA,"in sand",NA,NA,NA,NA
